ID,Name,Score
63496,Name9217,29.29
63497,Name2457,96.80
63498,Name5403,3.80
63499,Name3768,81.16
63500,Name3083,68.29
63501,Name8833,49.41
63502,Name8852,0.99
63503,Name8325,18.11
63504,Name5859,6.41
63505,Name7148,7.52
63506,Name5731,89.85
63507,Name4299,96.48
63508,Name4564,4.21
63509,Name3125,77.69
63510,Name6465,57.80
63511,Name3574,14.23
63512,Name1788,78.49
63513,Name9439,78.13
63514,Name9772,37.57
63515,Name650,35.92
63516,Name4308,23.55
63517,Name9271,89.81
63518,Name2633,41.26
63519,Name9245,70.13
63520,Name6675,82.70
63521,Name992,67.32
63522,Name9501,35.17
63523,Name9158,32.33
63524,Name5480,75.39
63525,Name2531,30.30
63526,Name4769,74.39
63527,Name9838,59.45
63528,Name4703,36.67
63529,Name3162,89.85
63530,Name219,60.60
63531,Name634,47.73
63532,Name1124,12.93
63533,Name3696,42.77
63534,Name816,12.14
63535,Name1034,64.86
63536,Name7003,7.39
63537,Name2480,3.04
63538,Name6895,65.44
63539,Name9577,50.30
63540,Name5224,29.15
63541,Name5696,89.25
63542,Name160,18.42
63543,Name9033,72.34
63544,Name51,67.82
63545,Name1041,73.31
63546,Name8355,96.80
63547,Name9042,99.87
63548,Name8844,63.96
63549,Name1229,32.63
63550,Name8814,80.22
63551,Name4287,64.61
63552,Name7172,40.73
63553,Name7925,68.74
63554,Name9765,79.00
63555,Name6798,12.38
63556,Name4853,99.53
63557,Name5933,33.35
63558,Name7909,58.46
63559,Name634,48.03
63560,Name865,1.00
63561,Name2413,80.45
63562,Name3955,75.57
63563,Name894,79.07
63564,Name2445,68.47
63565,Name45,72.85
63566,Name375,22.74
63567,Name3825,20.30
63568,Name9513,75.91
63569,Name8229,65.89
63570,Name8574,73.01
63571,Name304,81.40
63572,Name9904,53.81
63573,Name9880,61.34
63574,Name7237,36.01
63575,Name2661,68.24
63576,Name6994,48.42
63577,Name3092,32.40
63578,Name1369,70.30
63579,Name4682,66.76
63580,Name8490,60.91
63581,Name3472,17.76
63582,Name8610,46.73
63583,Name9170,76.50
63584,Name9922,30.66
63585,Name4089,39.09
63586,Name8200,22.97
63587,Name5357,33.91
63588,Name7355,89.69
63589,Name4817,23.34
63590,Name9365,8.83
63591,Name5069,28.91
63592,Name7905,33.78
63593,Name9614,88.44
63594,Name6785,76.59
63595,Name5730,19.99
63596,Name2420,30.49
63597,Name2996,49.19
63598,Name4853,84.56
63599,Name9702,94.54
63600,Name3722,16.34
63601,Name3943,7.75
63602,Name6670,33.12
63603,Name9598,83.61
63604,Name2072,48.91
63605,Name8744,41.05
63606,Name2523,92.44
63607,Name7974,9.89
63608,Name6615,46.40
63609,Name9010,82.85
63610,Name58,23.74
63611,Name7760,40.01
63612,Name1900,13.48
63613,Name8281,11.63
63614,Name6804,40.60
63615,Name8784,98.04
63616,Name9673,61.95
63617,Name1591,3.61
63618,Name4240,13.52
63619,Name4511,25.89
63620,Name2647,56.12
63621,Name9532,42.66
63622,Name7292,36.81
63623,Name4403,3.56
63624,Name4909,61.01
63625,Name200,11.98
63626,Name1248,37.73
63627,Name7232,51.64
63628,Name5219,37.19
63629,Name2495,34.77
63630,Name3973,88.50
63631,Name1269,70.06
63632,Name3672,96.16
63633,Name5074,9.23
63634,Name6522,64.78
63635,Name989,39.01
63636,Name4875,17.12
63637,Name2252,63.81
63638,Name2927,0.43
63639,Name5608,44.13
63640,Name6814,88.74
63641,Name8200,78.97
63642,Name3906,99.10
63643,Name3597,41.38
63644,Name4668,12.14
63645,Name9206,6.87
63646,Name7198,43.83
63647,Name9559,56.19
63648,Name403,14.80
63649,Name573,17.11
63650,Name8347,76.22
63651,Name6610,2.46
63652,Name1621,35.35
63653,Name3881,90.60
63654,Name3239,8.80
63655,Name8824,4.38
63656,Name2289,49.44
63657,Name1881,28.65
63658,Name4236,64.15
63659,Name1172,27.46
63660,Name9367,93.93
63661,Name973,87.77
63662,Name9379,61.48
63663,Name6346,53.01
63664,Name6273,86.72
63665,Name3953,54.61
63666,Name8350,68.38
63667,Name3017,18.10
63668,Name9286,30.66
63669,Name6177,46.04
63670,Name188,9.50
63671,Name8023,51.80
63672,Name5361,80.46
63673,Name6419,29.82
63674,Name5405,42.70
63675,Name2752,59.65
63676,Name247,61.16
63677,Name2306,75.23
63678,Name8748,32.62
63679,Name4546,85.96
63680,Name6590,75.69
63681,Name1173,44.34
63682,Name9827,35.68
63683,Name928,44.51
63684,Name513,69.37
63685,Name7893,45.87
63686,Name8274,60.96
63687,Name1257,80.65
63688,Name9528,22.33
63689,Name3804,87.60
63690,Name1729,50.84
63691,Name2748,72.12
63692,Name9692,81.05
63693,Name711,63.11
63694,Name1853,80.82
63695,Name8962,6.16
63696,Name4689,81.03
63697,Name818,95.20
63698,Name4647,70.11
63699,Name9456,80.30
63700,Name4197,39.53
63701,Name7859,75.11
63702,Name398,16.96
63703,Name608,62.04
63704,Name2958,46.36
63705,Name5453,93.08
63706,Name5591,82.08
63707,Name1539,37.20
63708,Name3081,59.19
63709,Name5018,55.28
63710,Name1179,81.74
63711,Name5677,60.37
63712,Name6981,24.87
63713,Name1933,43.77
63714,Name5446,71.86
63715,Name6293,56.67
63716,Name1590,30.45
63717,Name4763,61.43
63718,Name2264,94.06
63719,Name2880,78.61
63720,Name5325,14.59
63721,Name220,42.70
63722,Name6219,65.11
63723,Name3601,93.24
63724,Name4110,94.79
63725,Name8059,23.77
63726,Name3580,56.30
63727,Name2824,13.38
63728,Name7922,38.49
63729,Name3183,91.15
63730,Name7439,77.63
63731,Name9004,24.96
63732,Name4068,0.44
63733,Name636,46.50
63734,Name1171,34.01
63735,Name6157,35.67
63736,Name6016,87.15
63737,Name9091,84.96
63738,Name9724,1.70
63739,Name9155,44.48
63740,Name7165,88.12
63741,Name2137,24.86
63742,Name3798,11.64
63743,Name3125,27.14
63744,Name820,25.83
63745,Name5503,4.98
63746,Name5358,62.65
63747,Name4159,49.71
63748,Name5889,41.70
63749,Name9207,81.55
63750,Name4485,98.29
63751,Name299,65.68
63752,Name2095,17.42
63753,Name8023,76.64
63754,Name406,2.98
63755,Name5474,56.11
63756,Name4232,71.44
63757,Name1828,11.89
63758,Name1646,29.71
63759,Name8408,25.93
63760,Name8290,6.55
63761,Name4325,81.81
63762,Name83,97.08
63763,Name4393,42.63
63764,Name4879,76.49
63765,Name3498,98.25
63766,Name7460,56.88
63767,Name2924,67.73
63768,Name995,0.06
63769,Name6640,56.12
63770,Name7256,67.48
63771,Name8747,92.41
63772,Name4129,60.05
63773,Name2124,8.27
63774,Name9210,28.01
63775,Name5476,1.92
63776,Name6583,66.67
63777,Name1736,89.46
63778,Name5369,62.81
63779,Name2872,98.29
63780,Name6990,43.35
63781,Name2822,31.15
63782,Name1846,58.29
63783,Name7125,48.87
63784,Name151,62.37
63785,Name9719,66.15
63786,Name62,69.38
63787,Name537,71.21
63788,Name7976,44.78
63789,Name5007,29.58
63790,Name9279,42.01
63791,Name3470,40.25
63792,Name1309,69.34
63793,Name5520,34.57
63794,Name9055,61.42
63795,Name8133,16.79
63796,Name1281,57.54
63797,Name2921,92.74
63798,Name2336,93.11
63799,Name7928,59.19
63800,Name1172,13.89
63801,Name1794,83.56
63802,Name183,50.17
63803,Name7096,32.56
63804,Name1327,72.58
63805,Name2286,68.24
63806,Name8467,4.03
63807,Name5128,68.20
63808,Name1275,3.51
63809,Name7269,25.01
63810,Name978,69.20
63811,Name3084,24.17
63812,Name7785,54.65
63813,Name5315,27.44
63814,Name3159,88.09
63815,Name9098,37.24
63816,Name1667,94.89
63817,Name2857,38.18
63818,Name8575,32.20
63819,Name7539,44.69
63820,Name5992,86.58
63821,Name5127,79.55
63822,Name8443,18.06
63823,Name694,57.43
63824,Name893,73.29
63825,Name5628,22.26
63826,Name6623,20.10
63827,Name1306,25.98
63828,Name167,51.24
63829,Name868,95.60
63830,Name6400,92.84
63831,Name6541,7.78
63832,Name1438,88.53
63833,Name804,28.60
63834,Name8517,97.50
63835,Name9878,95.37
63836,Name5684,22.15
63837,Name5355,32.71
63838,Name2876,55.14
63839,Name3676,33.88
63840,Name1419,55.72
63841,Name6000,3.60
63842,Name6805,22.40
63843,Name9896,54.69
63844,Name5581,81.62
63845,Name1803,63.72
63846,Name4547,46.31
63847,Name9846,98.56
63848,Name8910,87.33
63849,Name9609,67.06
63850,Name661,0.09
63851,Name2748,41.67
63852,Name1989,80.41
63853,Name8889,15.49
63854,Name4652,18.98
63855,Name652,74.39
63856,Name3328,79.61
63857,Name3493,79.03
63858,Name4335,40.07
63859,Name4548,96.28
63860,Name973,94.79
63861,Name3223,2.03
63862,Name3923,35.21
63863,Name2744,67.94
63864,Name6349,28.90
63865,Name3425,10.84
63866,Name238,5.26
63867,Name2832,16.14
63868,Name9563,25.72
63869,Name3872,6.29
63870,Name8193,56.36
63871,Name7932,94.48
63872,Name964,3.26
63873,Name4309,32.82
63874,Name9693,94.58
63875,Name7208,6.78
63876,Name5607,20.34
63877,Name8809,15.60
63878,Name8198,81.29
63879,Name309,60.14
63880,Name9540,41.33
63881,Name4563,62.77
63882,Name5052,74.18
63883,Name5759,12.52
63884,Name2282,78.62
63885,Name848,52.17
63886,Name433,11.98
63887,Name9197,56.57
63888,Name5473,93.81
63889,Name7687,84.76
63890,Name4812,68.09
63891,Name5600,54.18
63892,Name6991,37.46
63893,Name2367,60.27
63894,Name2211,19.86
63895,Name1187,29.95
63896,Name3501,63.38
63897,Name2103,48.10
63898,Name2270,37.09
63899,Name2291,98.96
63900,Name4018,0.62
63901,Name6904,16.58
63902,Name2768,52.26
63903,Name1348,52.90
63904,Name752,35.86
63905,Name1762,90.75
63906,Name7192,13.79
63907,Name8552,46.27
63908,Name8388,6.05
63909,Name5385,19.34
63910,Name7789,56.37
63911,Name8804,3.70
63912,Name7010,29.76
63913,Name6195,0.16
63914,Name1760,23.58
63915,Name3881,31.91
63916,Name4644,92.51
63917,Name8,85.42
63918,Name2756,7.88
63919,Name9219,42.40
63920,Name3756,22.16
63921,Name7310,27.98
63922,Name3280,4.38
63923,Name7274,29.93
63924,Name1400,43.72
63925,Name5031,42.43
63926,Name7692,13.45
63927,Name6284,68.17
63928,Name1099,36.69
63929,Name9456,12.44
63930,Name5809,43.18
63931,Name7835,68.53
63932,Name6899,52.51
63933,Name3760,45.18
63934,Name6178,9.46
63935,Name8896,45.98
63936,Name9629,4.17
63937,Name2770,34.39
63938,Name5121,74.46
63939,Name259,72.60
63940,Name1741,57.94
63941,Name4696,72.54
63942,Name8884,5.24
63943,Name974,4.48
63944,Name6259,28.04
63945,Name2213,39.17
63946,Name9262,34.72
63947,Name4901,0.91
63948,Name6512,65.74
63949,Name6958,71.73
63950,Name7361,16.15
63951,Name492,29.31
63952,Name1870,5.05
63953,Name6358,97.34
63954,Name248,37.64
63955,Name5646,61.13
63956,Name9029,67.09
63957,Name7692,12.51
63958,Name1595,1.33
63959,Name1213,8.45
63960,Name8018,67.19
63961,Name8602,52.17
63962,Name2675,27.76
63963,Name8899,59.89
63964,Name9291,21.69
63965,Name8147,93.50
63966,Name3717,61.70
63967,Name1820,27.58
63968,Name9815,22.94
63969,Name1169,11.64
63970,Name5108,84.39
63971,Name6646,78.96
63972,Name4081,69.58
63973,Name1665,7.08
63974,Name726,67.34
63975,Name2398,64.47
63976,Name6403,84.95
63977,Name1157,86.12
63978,Name2608,84.50
63979,Name3841,61.81
63980,Name2360,80.89
63981,Name541,17.72
63982,Name709,67.54
63983,Name6579,91.41
63984,Name1954,77.34
63985,Name7514,51.51
63986,Name3921,91.31
63987,Name2311,46.84
63988,Name130,44.79
63989,Name8184,41.72
63990,Name9627,94.22
63991,Name2196,64.62
63992,Name9135,18.66
63993,Name5295,29.85
63994,Name7905,15.45
63995,Name7160,95.96
63996,Name2086,37.52
63997,Name3789,33.35
63998,Name3125,97.56
63999,Name2197,58.31
64000,Name5544,76.04
64001,Name218,26.74
64002,Name269,97.87
64003,Name5517,37.82
64004,Name442,95.15
64005,Name9329,84.33
64006,Name8416,53.40
64007,Name3666,89.71
64008,Name7646,82.85
64009,Name1519,45.98
64010,Name2403,87.32
64011,Name102,75.97
64012,Name2328,49.26
64013,Name5202,29.37
64014,Name8811,54.25
64015,Name772,78.84
64016,Name1780,5.69
64017,Name3032,17.70
64018,Name4565,31.24
64019,Name1330,2.03
64020,Name7867,62.95
64021,Name9578,21.09
64022,Name3017,40.01
64023,Name5388,94.22
64024,Name5724,36.53
64025,Name4796,26.35
64026,Name3237,66.40
64027,Name9222,3.10
64028,Name2896,31.02
64029,Name5211,92.24
64030,Name9053,40.64
64031,Name3846,51.96
64032,Name1646,73.49
64033,Name4571,9.28
64034,Name7207,85.32
64035,Name9459,61.75
64036,Name630,81.27
64037,Name4771,62.57
64038,Name8237,90.99
64039,Name9046,61.81
64040,Name8961,37.45
64041,Name6302,15.68
64042,Name115,65.86
64043,Name9299,14.48
64044,Name6366,33.87
64045,Name3272,70.93
64046,Name4512,37.79
64047,Name8156,48.70
64048,Name5424,52.80
64049,Name442,68.63
64050,Name6049,84.65
64051,Name2123,62.39
64052,Name6188,42.63
64053,Name7308,21.27
64054,Name4497,90.63
64055,Name9986,23.27
64056,Name311,98.56
64057,Name557,60.88
64058,Name7916,90.27
64059,Name488,14.42
64060,Name7572,55.80
64061,Name9848,23.51
64062,Name5194,72.43
64063,Name5626,28.53
64064,Name8084,10.49
64065,Name8734,36.64
64066,Name8048,89.13
64067,Name1109,89.79
64068,Name3055,94.65
64069,Name243,86.78
64070,Name5258,0.18
64071,Name8564,53.61
64072,Name9047,86.88
64073,Name4976,68.39
64074,Name3309,95.76
64075,Name9250,11.72
64076,Name1380,55.67
64077,Name5228,83.70
64078,Name8128,74.27
64079,Name3989,77.71
64080,Name4531,18.62
64081,Name6430,28.03
64082,Name8258,20.42
64083,Name7997,89.61
64084,Name7760,96.50
64085,Name8698,49.70
64086,Name238,74.01
64087,Name3008,90.24
64088,Name8347,29.97
64089,Name7630,77.07
64090,Name3907,9.08
64091,Name9467,11.10
64092,Name7471,67.02
64093,Name3569,11.20
64094,Name2247,47.70
64095,Name271,23.91
64096,Name9718,78.31
64097,Name5488,60.04
64098,Name547,15.85
64099,Name8670,49.09
64100,Name8673,95.29
64101,Name8334,50.58
64102,Name7730,49.25
64103,Name3689,38.90
64104,Name2525,20.37
64105,Name8287,78.89
64106,Name3691,74.08
64107,Name7008,31.84
64108,Name1335,32.92
64109,Name3944,14.50
64110,Name5590,7.39
64111,Name9165,6.40
64112,Name2936,8.49
64113,Name8110,54.64
64114,Name3154,40.72
64115,Name7797,26.97
64116,Name1220,6.22
64117,Name5744,54.93
64118,Name2141,21.05
64119,Name291,59.17
64120,Name2581,33.05
64121,Name603,45.07
64122,Name5716,18.80
64123,Name9483,51.53
64124,Name3213,8.71
64125,Name9281,59.67
64126,Name4625,52.48
64127,Name9249,6.16
64128,Name7697,77.19
64129,Name2686,84.07
64130,Name7292,14.79
64131,Name6347,41.97
64132,Name7914,5.57
64133,Name3264,80.55
64134,Name7282,40.56
64135,Name5474,46.39
64136,Name6829,96.29
64137,Name2104,39.86
64138,Name6842,61.62
64139,Name3576,98.13
64140,Name1987,3.79
64141,Name6923,3.98
64142,Name4415,78.93
64143,Name9151,65.04
64144,Name9307,78.28
64145,Name8007,54.79
64146,Name7135,33.95
64147,Name7774,55.38
64148,Name500,70.55
64149,Name2987,28.32
64150,Name7833,97.80
64151,Name2808,51.84
64152,Name9663,81.14
64153,Name6256,29.61
64154,Name8284,99.86
64155,Name9059,38.34
64156,Name538,59.19
64157,Name7189,17.98
64158,Name1108,54.61
64159,Name330,48.52
64160,Name4176,81.18
64161,Name5538,49.69
64162,Name6759,92.80
64163,Name1384,8.42
64164,Name5940,24.86
64165,Name3523,92.70
64166,Name5093,76.40
64167,Name2650,7.74
64168,Name7861,99.66
64169,Name7896,19.30
64170,Name2871,49.05
64171,Name1671,35.24
64172,Name1396,82.20
64173,Name8990,84.60
64174,Name5542,6.85
64175,Name134,31.14
64176,Name3961,6.46
64177,Name1845,73.42
64178,Name7027,39.04
64179,Name4821,99.76
64180,Name636,74.12
64181,Name1351,52.92
64182,Name7502,92.56
64183,Name9194,49.21
64184,Name5799,27.21
64185,Name5336,74.18
64186,Name5832,26.44
64187,Name7008,73.38
64188,Name2657,84.74
64189,Name1783,89.10
64190,Name4107,96.89
64191,Name7672,9.01
64192,Name5839,4.95
64193,Name1753,70.85
64194,Name2384,15.56
64195,Name1553,13.90
64196,Name5500,39.96
64197,Name7813,71.29
64198,Name2104,54.96
64199,Name4077,49.73
64200,Name9040,89.12
64201,Name9529,8.83
64202,Name1580,96.87
64203,Name1865,74.31
64204,Name5077,96.80
64205,Name7311,38.45
64206,Name6391,80.99
64207,Name8529,68.65
64208,Name7341,43.11
64209,Name980,13.62
64210,Name9676,71.04
64211,Name8038,35.84
64212,Name2007,26.96
64213,Name7070,49.62
64214,Name6553,8.20
64215,Name3605,11.93
64216,Name3817,76.73
64217,Name4465,51.07
64218,Name658,24.59
64219,Name5246,50.54
64220,Name9168,51.48
64221,Name8598,73.82
64222,Name1250,82.78
64223,Name949,66.59
64224,Name8171,22.49
64225,Name2159,74.50
64226,Name5380,45.00
64227,Name5473,12.64
64228,Name7038,81.21
64229,Name9746,19.92
64230,Name7783,46.39
64231,Name6551,80.66
64232,Name6539,83.36
64233,Name2936,13.15
64234,Name3975,99.20
64235,Name3786,71.04
64236,Name9635,63.19
64237,Name7946,64.84
64238,Name5456,26.32
64239,Name4153,98.75
64240,Name3619,85.87
64241,Name1296,34.76
64242,Name4229,58.04
64243,Name8013,47.39
64244,Name242,24.68
64245,Name9423,70.68
64246,Name2390,9.46
64247,Name7077,69.96
64248,Name1855,75.10
64249,Name7157,27.62
64250,Name72,29.20
64251,Name904,36.42
64252,Name1585,45.39
64253,Name8635,99.42
64254,Name982,4.71
64255,Name4175,64.16
64256,Name286,87.88
64257,Name6879,94.22
64258,Name3805,63.24
64259,Name5269,36.21
64260,Name2870,74.24
64261,Name3957,34.80
64262,Name9405,98.91
64263,Name6020,20.78
64264,Name6848,36.99
64265,Name7633,30.39
64266,Name4626,21.41
64267,Name1925,86.56
64268,Name4682,39.36
64269,Name7418,7.57
64270,Name8922,83.72
64271,Name8539,52.27
64272,Name5015,32.91
64273,Name4853,79.07
64274,Name2601,39.49
64275,Name9973,83.73
64276,Name4425,79.38
64277,Name9763,90.34
64278,Name6080,75.38
64279,Name5030,31.38
64280,Name903,59.52
64281,Name8626,98.29
64282,Name9620,89.75
64283,Name6043,89.05
64284,Name3553,50.62
64285,Name9860,83.17
64286,Name7650,64.95
64287,Name5457,7.98
64288,Name9574,7.88
64289,Name775,67.30
64290,Name8904,32.70
64291,Name1240,57.60
64292,Name6863,37.56
64293,Name9098,50.35
64294,Name5302,25.02
64295,Name8752,26.92
64296,Name9709,55.89
64297,Name8399,73.58
64298,Name4971,61.55
64299,Name4742,81.26
64300,Name2294,14.27
64301,Name6651,92.08
64302,Name5188,58.46
64303,Name9620,53.87
64304,Name1238,62.79
64305,Name2590,76.72
64306,Name7110,75.71
64307,Name5466,67.74
64308,Name3800,71.26
64309,Name1256,42.83
64310,Name9092,6.78
64311,Name5701,60.37
64312,Name5708,25.25
64313,Name6994,32.90
64314,Name9172,74.96
64315,Name7731,64.27
64316,Name4971,35.95
64317,Name9069,80.53
64318,Name3443,39.04
64319,Name2919,73.87
64320,Name1487,16.58
64321,Name9714,85.38
64322,Name6881,42.66
64323,Name6855,80.59
64324,Name9814,75.68
64325,Name1422,7.10
64326,Name4975,17.79
64327,Name4152,61.26
64328,Name3374,1.96
64329,Name5168,83.02
64330,Name5580,85.64
64331,Name2971,71.49
64332,Name5698,79.71
64333,Name3690,22.26
64334,Name5991,86.15
64335,Name9774,87.66
64336,Name587,91.28
64337,Name5321,79.49
64338,Name2759,18.89
64339,Name3450,4.21
64340,Name1835,70.95
64341,Name2618,57.65
64342,Name9501,38.85
64343,Name940,74.24
64344,Name9003,56.42
64345,Name994,90.80
64346,Name578,26.21
64347,Name1131,60.22
64348,Name9853,99.46
64349,Name817,68.17
64350,Name9813,31.82
64351,Name1309,70.04
64352,Name1843,1.93
64353,Name4347,48.57
64354,Name9700,92.04
64355,Name478,4.57
64356,Name7751,18.09
64357,Name5244,91.77
64358,Name5060,47.22
64359,Name7398,54.19
64360,Name2397,37.37
64361,Name8479,79.82
64362,Name4899,86.76
64363,Name3790,99.13
64364,Name92,35.30
64365,Name2306,87.14
64366,Name850,66.31
64367,Name5671,94.68
64368,Name8882,55.18
64369,Name112,72.89
64370,Name7511,95.30
64371,Name8015,38.60
64372,Name4189,82.47
64373,Name9843,42.00
64374,Name5848,8.78
64375,Name8889,9.66
64376,Name9230,71.20
64377,Name6782,51.09
64378,Name4540,9.80
64379,Name7424,49.59
64380,Name4449,21.41
64381,Name380,11.70
64382,Name7507,76.06
64383,Name6784,6.47
64384,Name640,34.26
64385,Name3904,73.09
64386,Name9565,58.61
64387,Name8232,14.74
64388,Name4990,53.84
64389,Name2112,99.66
64390,Name5680,86.65
64391,Name8328,11.43
64392,Name8840,58.24
64393,Name4087,10.27
64394,Name1419,18.00
64395,Name6220,64.11
64396,Name6206,76.74
64397,Name7631,27.21
64398,Name6351,13.54
64399,Name9706,51.82
64400,Name6408,73.01
64401,Name625,16.83
64402,Name7220,48.83
64403,Name3766,16.17
64404,Name3227,57.00
64405,Name9250,60.60
64406,Name1537,28.47
64407,Name9143,8.06
64408,Name6995,31.49
64409,Name5826,8.82
64410,Name4717,18.08
64411,Name3917,49.78
64412,Name2884,75.31
64413,Name5531,68.20
64414,Name3386,23.63
64415,Name7786,21.06
64416,Name257,46.76
64417,Name1003,2.49
64418,Name7833,4.45
64419,Name3603,47.70
64420,Name3767,11.89
64421,Name1447,69.33
64422,Name80,19.30
64423,Name4729,15.13
64424,Name8570,67.81
64425,Name5846,31.41
64426,Name6911,49.21
64427,Name8608,69.75
64428,Name7893,17.22
64429,Name4030,10.61
64430,Name3210,76.18
64431,Name7699,82.53
64432,Name2679,32.76
64433,Name7302,64.78
64434,Name8665,95.99
64435,Name9594,91.49
64436,Name8193,27.31
64437,Name2016,62.72
64438,Name7699,12.40
64439,Name482,70.07
64440,Name6774,67.03
64441,Name8266,87.25
64442,Name784,69.31
64443,Name7103,80.97
64444,Name1042,47.23
64445,Name6121,73.51
64446,Name3141,79.25
64447,Name457,12.30
64448,Name2339,17.89
64449,Name137,72.25
64450,Name306,67.78
64451,Name7352,82.40
64452,Name5789,37.09
64453,Name829,39.48
64454,Name3567,74.87
64455,Name5525,69.23
64456,Name8400,38.99
64457,Name3270,87.45
64458,Name4045,97.56
64459,Name3687,31.00
64460,Name9756,92.08
64461,Name9050,69.07
64462,Name80,72.70
64463,Name5487,49.11
64464,Name3822,56.47
64465,Name572,11.47
64466,Name5234,42.04
64467,Name4696,38.39
64468,Name4635,12.81
64469,Name7467,6.46
64470,Name3898,10.43
64471,Name2167,29.20
64472,Name177,63.96
64473,Name2754,16.12
64474,Name9811,56.49
64475,Name2498,62.11
64476,Name7142,13.27
64477,Name5058,64.32
64478,Name3505,26.83
64479,Name136,28.67
64480,Name961,5.74
64481,Name8119,78.04
64482,Name9797,91.10
64483,Name7702,6.54
64484,Name1437,11.94
64485,Name5868,78.16
